Name,Straße,Straße2,PLZ,Stadt,Telefon,Land,Bankleitzahl (BIC)
SIX SIS AG,Parking Account,Postfach 1758,8021,Zürich,058 399 44 82,Schweiz,INSECHZZXXX
SIX SIS AG,MPA-Account,Postfach,8021,Zürich,044 288 45 11,Schweiz,INSECHZZXXX
SIX x-clear AG,Brandschenkestrasse 47,Postfach 1758,8021,Zürich,058 399 43 17,Schweiz,CLRXCHZZXXX
Società Bancaria Ticinese,,Casella postale 2062,6501,Bellinzona,091 825 51 21,Schweiz,SBTICH22XXX
Società Bancaria Ticinese,,Casella postale 2062,6501,Bellinzona,091 825 51 21,Schweiz,SBTICH22XXX
SOCIETE GENERALE,rue du Rhone 8,Case postale 5022,1211,Genève 11,022 819 02 02,Schweiz,RUEGCHZZXXX
SOCIETE GENERALE,rue du Rhone 8,Case postale 5022,1211,Genève 11,022 819 02 02,Schweiz,RUEGCHZZXXX
Société Générale,Talacker 50,Postfach 1928,8021,Zürich,058 272 31 11,Schweiz,SGABCHZZXXX
Société Générale,Talacker 50,Postfach 1928,8021,Zürich,058 272 31 11,Schweiz,SGABCHZZXXX
SPAR + LEIHKASSE GUERBETAL AG,Dorfstrasse 19,Postfach,3127,Mühlethurnen,031 808 19 19,Schweiz,SLGUCH2MXXX
SPAR + LEIHKASSE GUERBETAL AG,Dorfstrasse 19,Postfach,3127,Mühlethurnen,031 808 19 19,Schweiz,SLGUCH2MXXX
Spar- und Leihkasse Bucheggberg,Hauptstrasse 69,Postfach,4584,Lüterswil,032 352 10 60,Schweiz,SLBUCH22XXX
Spar- und Leihkasse Bucheggberg,Hauptstrasse 69,Postfach,4584,Lüterswil,032 352 10 60,Schweiz,SLBUCH22XXX
Spar- und Leihkasse Frutigen AG,Dorfstrasse 15,,3714,Frutigen,033 672 18 18,Schweiz,SLFFCH22XXX
Spar- und Leihkasse Frutigen AG,Dorfstrasse 15,,3714,Frutigen,033 672 18 18,Schweiz,SLFFCH22XXX
Spar- und Leihkasse Thayngen AG,Bahnhofstrasse 32,Postfach 200,8240,Thayngen,052 645 00 50,Schweiz,RBABCH22866
Spar- und Leihkasse Thayngen AG,Bahnhofstrasse 32,Postfach 200,8240,Thayngen,052 645 00 50,Schweiz,RBABCH22866
Spar- und Leihkasse Thayngen AG,Hauptstrasse 52,Postfach,8232,Merishausen,052 653 14 00,Schweiz,RBABCH22866
Spar- und Leihkasse Wynigen AG,,Postfach 180,3472,Wynigen,034 415 77 77,Schweiz,SLWYCH21XXX
Spar- und Leihkasse Wynigen AG,,Postfach 180,3472,Wynigen,034 415 77 77,Schweiz,SLWYCH21XXX
Spar+Leihkasse Riggisberg AG,Grabenstrasse 7,Postfach,3132,Riggisberg,031 808 08 08,Schweiz,RBABCH22374
Spar+Leihkasse Riggisberg AG,Grabenstrasse 7,Postfach,3132,Riggisberg,031 808 08 08,Schweiz,RBABCH22374
Sparcassa 1816 Genossenschaft,Zugerstrasse 18,Postfach,8820,Wädenswil,044 783 51 11,Schweiz,RBABCH22814
Sparcassa 1816 Genossenschaft,Zugerstrasse 18,Postfach,8820,Wädenswil,044 783 51 11,Schweiz,RBABCH22814
Sparcassa 1816 Genossenschaft,Dorfstrasse 11a,Postfach,8805,Richterswil,044 787 67 40,Schweiz,RBABCH22814
Sparcassa 1816 Genossenschaft,Bahnhofplatz 9,Postfach,8910,Affoltern am Albis,044 762 20 60,Schweiz,RBABCH22814
Sparcassa 1816 Genossenschaft,Stationsstrasse 7,Postfach,8907,Wettswil,044 701 89 90,Schweiz,RBABCH22814
Sparcassa 1816 Genossenschaft,Albisstrasse 5,Postfach,8932,Mettmenstetten,044 768 55 60,Schweiz,RBABCH22814
Sparkasse Bundespersonal,Monbijoustrasse 118,,3003,Bern,058 462 61 34,Schweiz,SKBPCH22XXX
Sparkasse Bundespersonal,Monbijoustrasse 118,,3003,Bern,058 462 61 34,Schweiz,SKBPCH22XXX
Sparkasse Schwyz AG,Herrengasse 23,Postfach 564,6431,Schwyz,041 819 02 50,Schweiz,RBABCH22633
Sparkasse Schwyz AG,Herrengasse 23,Postfach 564,6431,Schwyz,041 819 02 50,Schweiz,RBABCH22633
Sparkasse Schwyz AG,Bahnhofstrasse 5,Postfach 562,6440,Brunnen,041 825 00 30,Schweiz,RBABCH22633
Sparkasse Schwyz AG,Centralstrasse 18,Postfach 441,6410,Goldau,041 855 43 82,Schweiz,RBABCH22633
Sparkasse Schwyz AG,Unterdorf 16,Postfach 432,6403,Küssnacht,041 854 41 00,Schweiz,RBABCH22633
Sparkasse Schwyz AG,Hauptplatz 3,Postfach 564,6431,Schwyz,041 819 02 10,Schweiz,RBABCH22633
Sparkasse Sense,Mariahilfstrasse 4,Postfach,1712,Tafers/Tavel,026 494 11 13,Schweiz,RBABCH22186
Sparkasse Sense,Mariahilfstrasse 4,Postfach,1712,Tafers/Tavel,026 494 11 13,Schweiz,RBABCH22186
Sparkasse Sense,F.X. Müllerstrasse 17,Postfach,3185,Schmitten FR,026 496 15 17,Schweiz,RBABCH22186
St. Galler Kantonalbank AG,,Postfach,9001,St. Gallen,071 231 31 31,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9001,St. Gallen,071 231 31 31,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9300,Wittenbach,071 298 45 45,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9100,Herisau,071 354 85 11,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,,9053,Teufen AR,071 335 09 90,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,Neudorf,Postfach,9016,St. Gallen,071 288 01 88,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,Bruggen,Postfach,9014,St. Gallen,071 231 34 00,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9450,Altstätten SG,071 755 01 26,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9463,Oberriet SG,071 761 24 24,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,7310,Bad Ragaz,081 303 42 00,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9470,Buchs SG,081 756 36 66,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9475,Sevelen,081 783 10 11,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9478,Azmoos,081 783 10 11,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9113,Degersheim,071 371 14 22,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,8887,Mels,081 723 01 81,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,8640,Rapperswil SG,055 222 74 11,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,8733,Eschenbach SG,055 282 20 01,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9400,Rorschach,071 844 27 27,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9630,Wattwil,071 988 42 42,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9501,Wil SG 1,071 913 62 06,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9602,Bazenheid,071 931 24 24,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9230,Flawil,071 393 15 25,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9473,Gams,081 771 11 41,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9201,Gossau SG,071 385 20 20,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9435,Heerbrugg,071 722 55 55,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9444,Diepoldsau,071 733 77 11,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9434,Au SG,071 744 42 42,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9424,Rheineck,071 888 52 88,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9430,St. Margrethen SG,071 744 01 51,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,8730,Uznach,055 285 93 41,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,8718,Schänis,055 619 50 11,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9240,Uzwil,071 955 49 49,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,8880,Walenstadt,081 735 16 22,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,8890,Flums,081 733 22 23,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9650,Nesslau,071 994 14 22,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,7320,Sargans,081 723 11 43,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9403,Goldach,071 844 28 28,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,,Postfach,9642,Ebnat-Kappel,071 993 26 26,Schweiz,KBSGCH22XXX
St. Galler Kantonalbank AG,Zentrale,Postfach,9001,St. Gallen,071 231 31 31,Schweiz,KBSGCH22XXX
"State Street Bank International GmbH, München, ZN Zürich",Beethovenstrasse 19,Postfach,8027,Zürich,044 560 50 00,Schweiz,SSBECHZZXXX
"State Street Bank International GmbH, München, ZN Zürich",Beethovenstrasse 19,Postfach,8027,Zürich,044 560 50 00,Schweiz,SSBECHZZXXX
SUVA,Fluhmattstrasse 1,Postfach 4358,6002,Luzern,041 419 51 11,Schweiz,SUAACH22XXX
"Swiss Life AG (EV, geb. Vermögen)",General-Guisan-Quai 40,,8022,Zürich,043 284 78 75,Schweiz,SLAMCHZZEV0
Swiss Life AG (freies Vermögen),General-Guisan-Quai 40,,8022,Zürich,043 284 78 75,Schweiz,SLAMCHZZNZ0
"Swiss Life AG (KV, geb. Vermögen)",General-Guisan-Quai 40,Postfach,8022,Zürich,043 284 33 11,Schweiz,SLAMCHZZKV0
Swisscanto Fondsleitung AG,Bahnhofstrasse 9,,8001,Zürich,044 292 74 46,Schweiz,SWIPCHZHXXX
Swissquote Bank SA,Chemin de la Crétaux 33,Case postale 319,1196,Gland,022 999 94 11,Schweiz,SWQBCHZZXXX
Swissquote Bank SA,Chemin de la Crétaux 33,Case postale 319,1196,Gland,022 999 94 11,Schweiz,SWQBCHZZXXX
Sygnum Bank AG,Uetlibergstrasse 134A,,8045,Zürich,058 508 20 00,Schweiz,SYGNCHZZXXX
Sygnum Bank AG,Uetlibergstrasse 134A,,8045,Zürich,058 508 20 00,Schweiz,SYGNCHZZXXX
Tellco AG,Bahnhofstrasse 4,,6430,Schwyz,044 388 73 88,Schweiz,DOMICHZZXXX
Tellco AG,Bahnhofstrasse 4,,6430,Schwyz,044 388 73 88,Schweiz,DOMICHZZXXX
Thurgauer Kantonalbank,,Postfach,8570,Weinfelden,0848 111 444,Schweiz,KBTGCH22XXX
Thurgauer Kantonalbank,,Postfach,8570,Weinfelden,0848 111 444,Schweiz,KBTGCH22XXX
Thurgauer Kantonalbank,,Postfach,8580,Amriswil,0848 111 444,Schweiz,KBTGCH2285D
Thurgauer Kantonalbank,,Postfach,9320,Arbon,0848 111 444,Schweiz,KBTGCH2293B
Thurgauer Kantonalbank,,Postfach,9220,Bischofszell,0848 111 444,Schweiz,KBTGCH2292B
Thurgauer Kantonalbank,,Postfach,8253,Diessenhofen,0848 111 444,Schweiz,KBTGCH22XXX
Thurgauer Kantonalbank,,Postfach,8501,Frauenfeld,0848 111 444,Schweiz,KBTGCH2285A
Thurgauer Kantonalbank,,Postfach,8280,Kreuzlingen 1,0848 111 444,Schweiz,KBTGCH2282P
Thurgauer Kantonalbank,,Postfach,8590,Romanshorn 1,0848 111 444,Schweiz,KBTGCH2285F
Thurgauer Kantonalbank,,Postfach,8370,Sirnach,0848 111 444,Schweiz,KBTGCH2283L
Thurgauer Kantonalbank,,Postfach,8266,Steckborn,0848 111 444,Schweiz,KBTGCH2282M
Thurgauer Kantonalbank,Hauptstrasse 88,,8264,Eschenz,0848 111 444,Schweiz,KBTGCH2282M
Thurgauer Kantonalbank,,Postfach,8355,Aadorf,0848 111 444,Schweiz,KBTGCH22XXX
Thurgauer Kantonalbank,Hauptstrasse 121,Postfach 169,8272,Ermatingen,0848 111 444,Schweiz,KBTGCH22XXX
Thurgauer Kantonalbank,,Postfach,8555,Müllheim Dorf,0848 111 444,Schweiz,KBTGCH22XXX
Thurgauer Kantonalbank,,Postfach,8583,Sulgen,0848 111 444,Schweiz,KBTGCH22XXX
Thurgauer Kantonalbank,,Postfach,9542,Münchwilen TG,0848 111 444,Schweiz,KBTGCH22XXX
Trafina Privatbank AG,Rennweg 50,Postfach,4020,Basel,061 317 17 17,Schweiz,TRAPCHBBXXX
Trafina Privatbank AG,Rennweg 50,Postfach,4020,Basel,061 317 17 17,Schweiz,TRAPCHBBXXX
UBL (Switzerland) AG,Feldeggstrasse 55,Postfach 1176,8034,Zürich,043 499 19 20,Schweiz,UNILCHZZXXX
UBL (Switzerland) AG,Feldeggstrasse 55,Postfach 1176,8034,Zürich,043 499 19 20,Schweiz,UNILCHZZXXX
UBS AG,Bahnhofstrasse 45,Postfach,8098,Zürich,044 234 11 11,Schweiz,UBSBCHZZXXX
UBS Swiss Financial Advisers AG,Löwenstrasse 49,,8098,Zürich,044 237 88 00,Schweiz,UBSSCHZHXXX
UBS Switzerland AG,Poststrasse 10,Postfach,8610,Uster 1,044 944 91 11,Schweiz,UBSWCHZH86N
UBS Switzerland AG,Bahnhofstrasse 26,Postfach,9320,Arbon,071 447 79 79,Schweiz,UBSWCHZH93A
UBS Switzerland AG,Poststrasse 198,Postfach,7050,Arosa,081 378 79 79,Schweiz,UBSWCHZH70E
UBS Switzerland AG,Paradeplatz 6,Postfach,8098,Zürich,044 234 11 11,Schweiz,UBSWCHZH80V
UBS Switzerland AG,Bahnhofstrasse 39,Postfach,8180,Bülach,044 872 42 42,Schweiz,UBSWCHZH81M
UBS Switzerland AG,Poststrasse 1,Postfach,7002,Chur,081 255 90 00,Schweiz,UBSWCHZH70A
UBS Switzerland AG,Promenade 48,Postfach,7270,Davos Platz 1,081 415 11 11,Schweiz,UBSWCHZH72D
UBS Switzerland AG,Bahnhofstrasse 11,Postfach 768,5201,Brugg AG,056 460 81 00,Schweiz,UBSWCHZH52A
UBS Switzerland AG,Hauptstrasse 44,Postfach,3186,Düdingen,026 492 77 77,Schweiz,UBSWCHZH31A
UBS Switzerland AG,Rorschacherstrasse 1,Postfach,9450,Altstätten SG,071 757 56 56,Schweiz,UBSWCHZH94N
UBS Switzerland AG,Zugerstrasse 22,Postfach,8810,Horgen 1,044 728 85 11,Schweiz,UBSWCHZH88A
UBS Switzerland AG,Rue du Rhône 8,Case postale,1211,Genève 2,022 375 75 75,Schweiz,UBSWCHZH12C
UBS Switzerland AG,Bahnhofplatz 3,Postfach,8853,Lachen SZ,055 451 66 11,Schweiz,UBSWCHZH88B
UBS Switzerland AG,Hauptstrasse 37,Postfach,8280,Kreuzlingen 1,071 677 81 11,Schweiz,UBSWCHZH82P
UBS Switzerland AG,Rathausstrasse 11,Postfach,8570,Weinfelden,071 626 46 46,Schweiz,UBSWCHZH85B
UBS Switzerland AG,St. Gallerstrasse 5,Postfach,9471,Buchs SG 1,081 755 42 42,Schweiz,UBSWCHZH94P
UBS Switzerland AG,Plazza Mauritius/Via Maistra 14,Postfach,7500,St. Moritz 1,081 837 70 00,Schweiz,UBSWCHZH75A
UBS Switzerland AG,Bahnhofstrasse 25,Postfach,8304,Wallisellen,044 877 95 95,Schweiz,UBSWCHZH83B
UBS Switzerland AG,Bahnhofplatz 13,Postfach,8953,Dietikon 1,044 743 85 11,Schweiz,UBSWCHZH89D
UBS Switzerland AG,Bellevue / Theaterstrasse 20,Postfach,8098,Zürich,044 265 91 11,Schweiz,UBSWCHZH80G
UBS Switzerland AG,Rue du Jura 11,Case postale,2900,Porrentruy 1,032 465 25 25,Schweiz,UBSWCHZH29A
UBS Switzerland AG,Bälliz 1,Postfach,3601,Thun,033 225 51 11,Schweiz,UBSWCHZH36A
UBS Switzerland AG,Centre La Combe/R. de la Môrache 6,Case postale,1260,Nyon 1,022 363 71 11,Schweiz,UBSWCHZH12T
UBS Switzerland AG,Bahnhofstrasse 45,Postfach,8098,Zürich,044 234 11 11,Schweiz,UBSWCHZH80A
UBS Switzerland AG,Bahnhofstrasse 61,Postfach,5001,Aarau,062 835 91 91,Schweiz,UBSWCHZH50A
UBS Switzerland AG,Badstrasse 12,Postfach,5401,Baden,056 200 61 11,Schweiz,UBSWCHZH54A
UBS Switzerland AG,Aeschenplatz 6,Postfach,4002,Basel,061 288 50 50,Schweiz,UBSWCHZH40A
UBS Switzerland AG,Largo Elvezia 2,Casella postale,6501,Bellinzona,091 801 31 11,Schweiz,UBSWCHZH65A
UBS Switzerland AG,Bubenbergplatz 3,Postfach,3000,Bern 94,031 336 21 11,Schweiz,UBSWCHZH30A
UBS Switzerland AG,Piazza Col. C. Bernasconi 5,Casella postale,6830,Chiasso 1,091 801 51 11,Schweiz,UBSWCHZH68B
UBS Switzerland AG,Dorfstrasse 94,Postfach,8706,Meilen,044 925 31 11,Schweiz,UBSWCHZH87C
UBS Switzerland AG,Zürcherstrasse 144,Postfach,8501,Frauenfeld,052 723 51 51,Schweiz,UBSWCHZH85A
UBS Switzerland AG,Rue du Rhône 8,Case postale,1211,Genève 2,022 375 75 75,Schweiz,UBSWCHZH12A
UBS Switzerland AG,Bahnhofstrasse 20,Postfach,3800,Interlaken,033 826 35 55,Schweiz,UBSWCHZH38A
UBS Switzerland AG,Avenue Léopold-Robert 16,Case postale,2300,"Chaux-de-Fonds, La",032 910 86 11,Schweiz,UBSWCHZH23A
UBS Switzerland AG,Place St-François 16,Case postale,1002,Lausanne,021 215 41 11,Schweiz,UBSWCHZH10A
UBS Switzerland AG,Hauptgasse 8,Postfach,9620,Lichtensteig,071 987 47 11,Schweiz,UBSWCHZH96C
UBS Switzerland AG,Rheinstrasse 12,Postfach,4410,Liestal,061 926 27 27,Schweiz,UBSWCHZH44A
UBS Switzerland AG,Piazza Grande 1,Casella postale,6601,Locarno 1,091 801 15 11,Schweiz,UBSWCHZH66A
UBS Switzerland AG,Piazzetta della Posta,Casella postale,6901,Lugano,091 801 71 11,Schweiz,UBSWCHZH69A
UBS Switzerland AG,Bahnhofplatz 2,Postfach,6002,Luzern,041 208 11 11,Schweiz,UBSWCHZH60A
UBS Switzerland AG,Avenue du Casino 41,Case postale,1820,Montreux 1,021 966 78 11,Schweiz,UBSWCHZH18D
UBS Switzerland AG,Rathausstrasse 8,Postfach,8640,Rapperswil SG,055 221 31 11,Schweiz,UBSWCHZH86M
UBS Switzerland AG,Römerhofplatz 5,,8032,Zürich,044 265 81 11,Schweiz,UBSWCHZH80H
UBS Switzerland AG,Hauptstrasse 78,Postfach,9401,Rorschach,071 844 41 11,Schweiz,UBSWCHZH94A
UBS Switzerland AG,Bahnhofstrasse 5,Postfach,8630,Rüti ZH,055 251 21 21,Schweiz,UBSWCHZH86P
UBS Switzerland AG,Am Bahnhofplatz,Postfach,9001,St. Gallen,071 225 25 25,Schweiz,UBSWCHZH90A
UBS Switzerland AG,Rue de Lausanne 6,Case postale,1800,Vevey 1,021 925 97 11,Schweiz,UBSWCHZH18A
UBS Switzerland AG,Obere Bahnhofstrasse 36,Postfach,9501,Wil SG 1,071 913 22 22,Schweiz,UBSWCHZH95A
UBS Switzerland AG,Stadthausstrasse 18,Postfach,8401,Winterthur,052 264 71 71,Schweiz,UBSWCHZH84A
UBS Switzerland AG,Zentralstrasse 55,Postfach,5610,Wohlen AG 1,056 618 38 38,Schweiz,UBSWCHZH56B
UBS Switzerland AG,Bergstrasse 17,Postfach,8702,Zollikon,044 395 21 11,Schweiz,UBSWCHZH87B
UBS Switzerland AG,Rue Saint-Pierre 1,Case postale,1701,Fribourg,026 352 81 11,Schweiz,UBSWCHZH17A
UBS Switzerland AG,Froburgstrasse 17,Postfach,4600,Olten,062 206 85 11,Schweiz,UBSWCHZH46A
UBS Switzerland AG,Amthausplatz 1,Postfach,4502,Solothurn,032 625 11 11,Schweiz,UBSWCHZH45A
UBS Switzerland AG,Sebastiansplatz 4,Postfach,3900,Brig/Brigue,027 922 51 11,Schweiz,UBSWCHZH39A
UBS Switzerland AG,Avenue de la Gare 2,Case postale,1920,Martigny 1,027 721 41 11,Schweiz,UBSWCHZH19B
UBS Switzerland AG,Avenue de la Gare 36,Case postale,1951,Sion/Sitten,027 329 31 11,Schweiz,UBSWCHZH19E
UBS Switzerland AG,Avenue de la Gare 12,Case postale,1630,Bulle,026 913 25 11,Schweiz,UBSWCHZH16C
UBS Switzerland AG,Albisriederplatz 8,Postfach,8098,Zürich,044 497 81 11,Schweiz,UBSWCHZH80K
UBS Switzerland AG,Avenue Général-Guisan 1,Case postale,3960,Sierre/Siders,027 452 81 11,Schweiz,UBSWCHZH39L
UBS Switzerland AG,Oerlikon / Schaffhauserstrasse 339,Postfach,8050,Zürich,044 315 45 45,Schweiz,UBSWCHZH80M
UBS Switzerland AG,Wiedikon / Birmensdorferstrasse 123,Postfach,8098,Zürich,044 208 57 11,Schweiz,UBSWCHZH80N
UBS Switzerland AG,,Postfach,8098,Zürich,044 234 11 11,Schweiz,UBSWCHZH80A
UBS Switzerland AG,Nidaugasse 49,Postfach,2501,Biel/Bienne,032 321 81 11,Schweiz,UBSWCHZH25A
UBS Switzerland AG,Baarerstrasse 14a,Postfach,6301,Zug,041 727 33 33,Schweiz,UBSWCHZH63A
UBS Switzerland AG,Bleicherweg 30,Postfach,8098,Zürich,044 208 51 11,Schweiz,UBSWCHZH80Q
UBS Switzerland AG,Höngg / Limmattalstrasse 180,Postfach,8049,Zürich,044 344 34 34,Schweiz,UBSWCHZH80R
UBS Switzerland AG,Bahnhofplatz 10,Postfach,8910,Affoltern am Albis,044 763 71 11,Schweiz,UBSWCHZH89E
UBS Switzerland AG,Rue du Coppet 14,Case postale,1870,Monthey 2,024 473 71 11,Schweiz,UBSWCHZH18L
UBS Switzerland AG,Schaffhauserstrasse 128,Postfach,8302,Kloten,044 815 85 11,Schweiz,UBSWCHZH83A
UBS Switzerland AG,Rue du Rhône 8,Case postale,1211,Genève 2,022 375 75 75,Schweiz,UBSWCHZH12B
UBS Switzerland AG,Schaffhauserstrasse 59,Postfach,8152,Glattbrugg,044 809 11 11,Schweiz,UBSWCHZH81H
UBS Switzerland AG,Burgstrasse 1,Postfach,8750,Glarus,055 645 48 11,Schweiz,UBSWCHZH87D
UBS Switzerland AG,Altstetten / Badenerstrasse 678,Postfach,8048,Zürich,044 438 11 11,Schweiz,UBSWCHZH80P
UBS Switzerland AG,UBS GCU Zürich AG,Postfach,8098,Zürich,044 234 11 11,Schweiz,UBSWCHZH80A
UBS Switzerland AG,Schwertstrasse 2,Postfach,8201,Schaffhausen,052 633 77 77,Schweiz,UBSWCHZH82A
UBS Switzerland AG,Sonnenplatz,Postfach,6021,Emmenbrücke 1,041 269 75 75,Schweiz,UBSWCHZH60G
UBS Switzerland AG,Place Pury 5,Case postale,2001,Neuchâtel,032 722 41 11,Schweiz,UBSWCHZH20A
UBS Switzerland AG,Zentrum,Postfach,8105,Regensdorf 1,044 842 60 60,Schweiz,UBSWCHZH81A
UBS Switzerland AG,Aeschenvorstadt 1,Postfach,4002,Basel,061 288 50 50,Schweiz,UBSWCHZH40M
UBS Switzerland AG,Bahnhofstrasse 47,Postfach,8803,Rüschlikon,044 704 63 63,Schweiz,UBSWCHZH88C
UBS Switzerland AG,Bahnhofplatz 14,Postfach,3930,Visp/Viège,027 948 97 11,Schweiz,UBSWCHZH39G
UBS Switzerland AG,Bahnhofplatz 4,Postfach,9430,St. Margrethen SG,071 747 88 11,Schweiz,UBSWCHZH94F
UBS Switzerland AG,Bahnhofstrasse 156,Postfach,8620,Wetzikon ZH 2,044 933 51 11,Schweiz,UBSWCHZH86Q
UBS Switzerland AG,Rue de Neuchâtel 1,Case postale,1401,Yverdon-les-Bains,024 424 16 11,Schweiz,UBSWCHZH14A
UBS Switzerland AG,Bahnhofstrasse 45,Corporate Center,8098,Zürich,044 234 11 11,Schweiz,UBSWCHZH80A
UBS Switzerland AG,Bahnhofstrasse 45,Postfach,8098,Zürich,044 234 11 11,Schweiz,UBSWCHZH80A
"UniCredit Bank AG, München, Niederlassung Zürich",Gartenstrasse 32,Postfach,8027,Zürich,044 288 71 11,Schweiz,HYVECHZUXXX
Union Bancaire Privée (Europe) SA,287-289 route d'Arlon,,1150,Luxembourg,2 228 007 1,Schweiz,DBSALULLFND
"UNION BANCAIRE PRIVEE, UBP SA",,Case postale 1320,1211,Genève 1,022 819 21 11,Schweiz,UBPGCHGGXXX
"UNION BANCAIRE PRIVEE, UBP SA",,Case postale 1320,1211,Genève 1,022 819 21 11,Schweiz,UBPGCHGGXXX
"UNION BANCAIRE PRIVEE, UBP SA",,Casella postale,6900,Lugano,091 910 60 00,Schweiz,UBPGCHGGLUG
"UNION BANCAIRE PRIVEE, UBP SA",,Postfach,8022,Zürich,044 219 61 11,Schweiz,UBPGCHZZXXX
UNITED MIZRAHI BANK (Schweiz) AG,Nüschelerstrasse 31,Postfach 1330,8021,Zürich,044 226 86 86,Schweiz,UMBLCHZZXXX
UNITED MIZRAHI BANK (Schweiz) AG,Nüschelerstrasse 31,Postfach 1330,8021,Zürich,044 226 86 86,Schweiz,UMBLCHZZXXX
Urner Kantonalbank,,Postfach,6460,Altdorf UR,041 875 60 00,Schweiz,URKNCH22XXX
Urner Kantonalbank,,Postfach,6460,Altdorf UR,041 875 60 00,Schweiz,URKNCH22XXX
Urner Kantonalbank,,Postfach,6490,Andermatt,041 875 60 00,Schweiz,URKNCH22XXX
Urner Kantonalbank,,Postfach,6463,Bürglen UR,041 875 60 00,Schweiz,URKNCH22XXX
Urner Kantonalbank,,Postfach,6472,Erstfeld,041 875 60 00,Schweiz,URKNCH22XXX
Urner Kantonalbank,,Postfach,6467,Schattdorf,041 875 60 00,Schweiz,URKNCH22XXX
Valiant Bank AG,Bundesplatz 4,Postfach,3001,Bern,031 320 91 11,Schweiz,VABECH22XXX
Valiant Bank AG,Bundesplatz 4,Postfach,3001,Bern,031 320 91 11,Schweiz,VABECH22XXX
Valiant Bank AG,Solothurnstrasse 4,,3315,Bätterkinden,032 665 25 15,Schweiz,VABECH22XXX
Valiant Bank AG,Bernstrasse 10,Postfach,3312,Fraubrunnen,031 760 60 60,Schweiz,VABECH22XXX
Valiant Bank AG,Solothurnstrasse 26,Postfach,3303,Jegenstorf,031 764 64 64,Schweiz,VABECH22XXX
Valiant Bank AG,Bernstrasse 4,,3053,Münchenbuchsee,031 868 10 20,Schweiz,VABECH22XXX
Valiant Bank AG,Zentrumsplatz 1,Postfach,3322,Urtenen-Schönbühl,031 859 37 47,Schweiz,VABECH22XXX
Valiant Bank AG,Bahnhofstrasse 23,Postfach,3427,Utzenstorf,032 665 33 61,Schweiz,VABECH22XXX
Valiant Bank AG,Bethlehemstrasse 1,Postfach,3027,Bern,031 998 30 30,Schweiz,VABECH22XXX
Valiant Bank AG,Schwarzenburgstrasse 252,Postfach,3098,Köniz,031 978 30 30,Schweiz,VABECH22XXX
Valiant Bank AG,Breitenrainplatz 33,Postfach,3000,Bern 22,031 332 32 26,Schweiz,VABECH22XXX
Valiant Bank AG,Talgut-Zentrum 25,Postfach,3063,Ittigen,031 917 10 60,Schweiz,VABECH22XXX
